modality,wavelength,importance
hsi_airborne,673.05,0.0045438810581655345
hsi_airborne,676.25,0.004672051310077088
hsi_airborne,679.45,0.004714912126917989
hsi_airborne,682.64,0.00470516898760015
hsi_airborne,685.84,0.004654478642574715
hsi_airborne,689.03,0.004643190402908896
hsi_airborne,692.23,0.004645833901087082
hsi_airborne,695.43,0.0045918851551373496
hsi_airborne,698.62,0.004430815336971103
hsi_airborne,701.82,0.004190588697254832
hsi_airborne,705.02,0.003974835096927164
hsi_airborne,708.21,0.003860683073224196
hsi_airborne,711.41,0.0037282563392129504
hsi_airborne,714.61,0.0036207618813753847
hsi_airborne,717.8,0.0035434374215863977
hsi_airborne,721.0,0.003494992682326979
hsi_airborne,724.2,0.003477203391546124
hsi_airborne,727.39,0.0034743698635926264
hsi_airborne,730.59,0.003487308654006622
hsi_airborne,733.79,0.0035228092166208536
hsi_airborne,736.98,0.0035710960010934645
hsi_airborne,740.18,0.003623924109670279
hsi_airborne,743.38,0.0036587108594783773
hsi_airborne,746.57,0.0036669710991000027
hsi_airborne,749.77,0.0036479508368659815
hsi_airborne,752.97,0.0036117352353063
hsi_airborne,756.16,0.0035748560784565975
hsi_airborne,759.36,0.0035514023442138436
hsi_airborne,762.56,0.003542627462068187
hsi_airborne,765.75,0.0035370441192037177
hsi_airborne,768.95,0.0035320332678979807
hsi_airborne,772.15,0.003529659445982937
